,location,title,company,salary,salrange,state,city
5964,"San Mateo, CA",Director of Analytics,No Company Listed,No Salary Listed,140000,CA,San Mateo
5965,"Redwood City, CA",Director of Data Science & Analytics,Poshmark,No Salary Listed,140000,CA,Redwood City
5966,"San Francisco, CA",Senior Product Manager (Personalization) - PlayStation Netwo...,No Company Listed,No Salary Listed,140000,CA,San Francisco
5967,"Redwood City, CA",Mid-Level NLP Data Scientist,Workbridge Associates,175000,140000,CA,Redwood City
5968,"Emeryville, CA 94608","Director, Data Science",No Company Listed,No Salary Listed,140000,CA,Emeryville
5969,"Redwood City, CA",Data Science & Analytics Manager,Poshmark,No Salary Listed,140000,CA,Redwood City
5970,"San Francisco, CA","Senior Product Manager, Logistics",Instacart,No Salary Listed,140000,CA,San Francisco
5971,"San Francisco Bay Area, CA",Senior Platform Architect,No Company Listed,No Salary Listed,140000,CA,San Francisco Bay Area
5972,"San Francisco, CA",Principal Full Stack Rails Engineer - Consumer Team,Stitch Fix,No Salary Listed,140000,CA,San Francisco
5973,"Richmond, CA 94804","Director/Senior Director, Regulatory Affairs",No Company Listed,No Salary Listed,140000,CA,Richmond
5974,"San Francisco, CA","Senior Product Manager, Global On-Site Search",No Company Listed,No Salary Listed,140000,CA,San Francisco
5975,"San Francisco, CA 94108 (Financial District area)",Lead Security Technologist,MuleSoft,No Salary Listed,140000,CA,San Francisco
5976,"Burlingame, CA","VP of Sales, Employer Benefits",No Company Listed,No Salary Listed,140000,CA,Burlingame
5977,"San Carlos, CA",Senior Software Engineer - Full Stack,Helix,No Salary Listed,140000,CA,San Carlos
5978,"San Francisco Bay Area, CA",Senior Distributed Computing Engineer,No Company Listed,No Salary Listed,140000,CA,San Francisco Bay Area
5979,"San Francisco, CA 94105 (Financial District area)","Senior Full-Stack Engineer (Go, Node, Java, Python)",Workbridge Associates,180000,140000,CA,San Francisco
5980,"San Francisco, CA 94107 (South Of Market area)","Engineering Manager, Data Platform",Postmates,No Salary Listed,140000,CA,San Francisco
5981,"New York, NY 10282 (Tribeca area)",Technology - GSAM Technology - Search and Machine Learning E...,Goldman Sachs,No Salary Listed,140000,NY,New York
5982,"New York, NY",Data & Applied Scientist,Microsoft,No Salary Listed,140000,NY,New York
5983,"New York, NY 10012 (Little Italy area)",Data Scientist,Bond Street,No Salary Listed,140000,NY,New York
5984,"New York, NY",Analytics - Ads Team,Foursquare,No Salary Listed,140000,NY,New York
5985,"New York, NY 10022 (Midtown area)",Senior Data Scientist - Banking Analytics,McKinsey & Company,No Salary Listed,140000,NY,New York
5986,"New York, NY 10032 (Washington Heights area)",Quantitative and Derivative Strategies Data Scientist,Morgan Stanley,No Salary Listed,140000,NY,New York
5987,"New York, NY 10279 (Financial District area)",Data Scientist,FactSet Research Systems,No Salary Listed,140000,NY,New York
5988,"New York, NY 10119 (Chelsea area)",Data Scientist (Contract to Hire),No Company Listed,No Salary Listed,140000,NY,New York
5989,"New York, NY 10271 (Financial District area)",Data Scientist CO,CAPCO,No Salary Listed,140000,NY,New York
5990,"New York, NY 10271 (Financial District area)",Data Scientist MP,CAPCO,No Salary Listed,140000,NY,New York
5991,"New York, NY 10271 (Financial District area)",Data Scientist SC,CAPCO,No Salary Listed,140000,NY,New York
5992,"New York, NY",Senior Data Engineer - BI & Analytics,No Company Listed,No Salary Listed,140000,NY,New York
5993,"New York, NY",Quantitative Researcher / Data Scientist,No Company Listed,No Salary Listed,140000,NY,New York
5994,"New York, NY",Data Scientist - M Science LLC,No Company Listed,No Salary Listed,140000,NY,New York
5995,"New York, NY 10018 (Clinton area)",Data Scientist,No Company Listed,150000,140000,NY,New York
5996,"New York, NY",Research Scientist,Yahoo! Inc.,No Salary Listed,140000,NY,New York
5997,"New York, NY 10011 (Chelsea area)",Data Scientist - Advertising Product and Platforms,Spotify,No Salary Listed,140000,NY,New York
5998,"New York, NY",Quantitative Analyst - Investment Analytics,AIG,No Salary Listed,140000,NY,New York
5999,"New York, NY 10020 (Midtown area)",Data Scientist - CCM,EXPERIAN,No Salary Listed,140000,NY,New York
6000,"New York, NY 10279 (Financial District area)",Data Scientist,FactSet,No Salary Listed,140000,NY,New York
6001,"New York, NY",Data Scientist,No Company Listed,No Salary Listed,140000,NY,New York
6002,"New York, NY",Data Scientist/Predictive Modeller,Oliver James Associates,165000,140000,NY,New York
6003,"New York, NY 10105 (Midtown area)",Data Scientist,AllianceBernstein,No Salary Listed,140000,NY,New York
6004,"New York, NY",Data Engineer,NBCUniversal,No Salary Listed,140000,NY,New York
6005,"New York, NY","Lead Data Scientist, Digital Intelligence",JPMorgan Chase,No Salary Listed,140000,NY,New York
6006,"New York, NY",Data Scientist- Digital,Capital One,No Salary Listed,140000,NY,New York
6007,"New York, NY 10011 (Chelsea area)",Data Scientist (Product),Spotify,No Salary Listed,140000,NY,New York
6008,"New York, NY",Senior Data Scientist,Capital Markets Placement,No Salary Listed,140000,NY,New York
6009,"New York, NY 10022 (Midtown area)",Data Science Translator - TMT Sector,McKinsey & Company,No Salary Listed,140000,NY,New York
6010,"New York, NY 10010 (Gramercy area)",Big Data/Machine Learning,Mitchell Martin,No Salary Listed,140000,NY,New York
6011,"New York, NY 10016 (Gramercy area)","Vice President, Data Science and Analytics",Return Path,No Salary Listed,140000,NY,New York
6012,"New York, NY",Quantitative Analyst,UBS,No Salary Listed,140000,NY,New York
6013,"New York, NY 10011 (Chelsea area)",Data Science Manager - Premium Analytics,Spotify,No Salary Listed,140000,NY,New York
6014,"New York, NY",Senior Data Scientist,Oliver James Associates,170000,140000,NY,New York
6015,"New York, NY 10006 (Financial District area)",Modeler,No Company Listed,No Salary Listed,140000,NY,New York
6016,"Jersey City, NJ",Lead Data Scientist,Verisk Insurance Solutions,No Salary Listed,140000,NJ,Jersey City
6017,"New York, NY","Research Engineer, Principal",Yahoo! Inc.,No Salary Listed,140000,NY,New York
6018,"New York, NY 10282 (Tribeca area)","Securities, FICC, IRP Quantitative Strats, Analyst/Associate",Goldman Sachs,No Salary Listed,140000,NY,New York
6019,"New York, NY",Legal- Firmwide Initiatives Team OLO Data Scientist- VP,JPMorgan Chase,No Salary Listed,140000,NY,New York
6020,"New York, NY","Research Engineer, Video",Yahoo! Inc.,No Salary Listed,140000,NY,New York
6021,"New York, NY",Quantitative Analyst - Regulatory Models,No Company Listed,No Salary Listed,140000,NY,New York
6022,"New York, NY",Associate Director of Data Science,AIG,No Salary Listed,140000,NY,New York
6023,"New York, NY 10022 (Midtown area)","VP, Health Data Management - Healthcare Analytics",McKinsey & Company,No Salary Listed,140000,NY,New York
6024,"New York, NY",Chief Data and Analytics Officer,AXA,No Salary Listed,140000,NY,New York
6025,"New York, NY 10011 (Chelsea area)",Senior Data Scientist- Legal,Spotify,No Salary Listed,140000,NY,New York
6026,"New York, NY",Python Backend working with Deep Learning,Jobspring Partners,150000,140000,NY,New York
6027,"New York, NY",Head of Business Intelligence,No Company Listed,No Salary Listed,140000,NY,New York
6028,"New York, NY",Director-Sr Research Analyst,Moody's Analytics,No Salary Listed,140000,NY,New York
6029,"New York, NY",Senior Data Scientist,No Company Listed,145000,140000,NY,New York
6030,"New York, NY","Director, Analytics and Insights",,No Salary Listed,140000,NY,New York
6031,"New York, NY",Data Engineer,No Company Listed,150000,140000,NY,New York
6032,"New York, NY 10013 (Tribeca area)",Senior Machine Learning Engineer,Blue Apron,No Salary Listed,140000,NY,New York
6033,"New York, NY 10004 (Financial District area)",Director of Product Management,Attune,No Salary Listed,140000,NY,New York
6034,"New York, NY",Data scientist / KDB Developer,JPMorgan Chase,No Salary Listed,140000,NY,New York
6035,"New York, NY","VP Data Scientist, Data Science Manager, Data Scientist",Oliver James Associates,180000,140000,NY,New York
6036,"New York, NY","Intern, Yahoo Research",Yahoo! Inc.,No Salary Listed,140000,NY,New York
6037,"New York, NY 10004 (Financial District area)",Data Scientist,No Company Listed,No Salary Listed,140000,NY,New York
6038,"New York, NY",Quantitative Model Risk Analyst,U.S. Bank,No Salary Listed,140000,NY,New York
6039,"New York, NY",Quantitative Analyst - Model Validation,No Company Listed,No Salary Listed,140000,NY,New York
6040,"New York, NY 10105 (Midtown area)",Director of Data Science,AllianceBernstein,No Salary Listed,140000,NY,New York
6041,"New York, NY",Data Science Intern,MediaMath,No Salary Listed,140000,NY,New York
6042,"New York, NY 10011 (Chelsea area)",VP of Engineering - Data,Spotify,No Salary Listed,140000,NY,New York
6043,"New York, NY","Connect - Vice President, Behavioral Data Group",Ipsos North America,No Salary Listed,140000,NY,New York
6044,"New York, NY",No Job Title Listed,BNP Paribas,No Salary Listed,140000,NY,New York
6045,"New York, NY 10020 (Midtown area)",Quantitative Analyst,Huxley Associates,170000,140000,NY,New York
6046,"New York, NY",Data Scientist II,MediaMath,No Salary Listed,140000,NY,New York
6047,"New York, NY 10032 (Washington Heights area)",Quantitative Analyst,Morgan Stanley,No Salary Listed,140000,NY,New York
6048,"New York, NY 10285 (Battery Park area)",Data Scientists & Predictive Modeling Consultants,No Company Listed,No Salary Listed,140000,NY,New York
6049,"New York, NY",Data Analysis Engineer,No Company Listed,No Salary Listed,140000,NY,New York
6050,"Jersey City, NJ","Dir, Clinical Development",Allergan,No Salary Listed,140000,NJ,Jersey City
6051,"New York, NY 10004 (Financial District area)",Sr. Data Scientist,No Company Listed,No Salary Listed,140000,NY,New York
6052,"New York, NY",Senior Data Scientist - Bio-tech,No Company Listed,170000,140000,NY,New York
6053,"New York, NY 10020 (Midtown area)",Front Desk Quantitative Analyst,Huxley Associates,150000,140000,NY,New York
6054,"New York, NY","Vice President, Insurance Analytics/Predictive Modeling PR99...",No Company Listed,No Salary Listed,140000,NY,New York
6055,"New York, NY",Head of Machine Learning,Execu | Search,162500,140000,NY,New York
6056,"New York, NY",Senior Machine Learning Engineer (VP) - Intelligent Solution...,JPMorgan Chase,No Salary Listed,140000,NY,New York
6057,"Kenilworth, NJ","Senior Scientist, Quantitative Pharmacology and Pharmacometr...",Merck,No Salary Listed,140000,NJ,Kenilworth
6058,"New York, NY","Senior Manager, Data Engineering",NBCUniversal,No Salary Listed,140000,NY,New York
6059,"New York, NY 10011 (Chelsea area)",Head of Research,Spotify,No Salary Listed,140000,NY,New York
6060,"New York, NY",Director of Sales Operations & Strategy - Operational Enable...,BuzzFeed,No Salary Listed,140000,NY,New York
6061,"New York, NY",Big Data Product Strategy & Development Manager - Intelligen...,JPMorgan Chase,No Salary Listed,140000,NY,New York
6062,"New York, NY","Vice President/Group Director, Data & Analysis",DigitasLBi,No Salary Listed,140000,NY,New York
6063,"New York, NY","Product Analytics Director, Corporate Strategy.",Reed Elsevier,No Salary Listed,140000,NY,New York
6064,"New York, NY",Senior Software Engineer-Search Services,Grubhub,No Salary Listed,140000,NY,New York
6065,"New York, NY",Senior Software Engineer,PlaceIQ,No Salary Listed,140000,NY,New York
6066,"Middletown, NJ 07748",Principal-Inventive Scientist- Reliability Research and Deve...,AT&T,No Salary Listed,140000,NJ,Middletown
6067,"New York, NY",Senior Leader Group Head Translational Medicine,Roche,No Salary Listed,140000,NY,New York
6068,"New York, NY 10011 (Chelsea area)",Lead Ad Tech Machine Learning Engineer,Spotify,No Salary Listed,140000,NY,New York
6069,"New York, NY",Digital Product Manager,Capital One,No Salary Listed,140000,NY,New York
6070,"New York, NY",Senior Software Engineer-Recommendations,Grubhub,No Salary Listed,140000,NY,New York
6071,"New York, NY 10011 (Chelsea area)",Data Science Manager - Advertising Product and Platforms,Spotify,No Salary Listed,140000,NY,New York
6072,"New York, NY",Lead Software Engineer,PlaceIQ,No Salary Listed,140000,NY,New York
6073,"New York, NY 10011 (Chelsea area)",Digital Analytics Strategy Manager (Financial Services),Accenture,No Salary Listed,140000,NY,New York
6074,"New York, NY",Big Data Architect,No Company Listed,No Salary Listed,140000,NY,New York
6075,"New York, NY",Investment Management Quantitative Model Review Analyst,No Company Listed,No Salary Listed,140000,NY,New York
6076,"New York, NY",Translational Medicine Leader (TML) (m/f),Roche,No Salary Listed,140000,NY,New York
6077,"New York, NY 10011 (Chelsea area)",Machine Learning Engineering Manager,Spotify,No Salary Listed,140000,NY,New York
6078,"New York, NY 10011 (Chelsea area)",Accenture Analytics- Analytics Products Sales Lead Senior Ma...,Accenture,No Salary Listed,140000,NY,New York
6079,"Summit, NJ 07901","Delivery Manager - Periscope, McKinsey Solutions",McKinsey & Company,No Salary Listed,140000,NJ,Summit
6080,"Jersey City, NJ",AVP Insurance Analytics,No Company Listed,No Salary Listed,140000,NJ,Jersey City
6081,"New York, NY",Product Mgmt/Strategy Snr Director-ProdDev,Oracle,No Salary Listed,140000,NY,New York
6082,"Jersey City, NJ",Global Technology Infrastructure - Strategy & Transformation...,JPMorgan Chase,No Salary Listed,140000,NJ,Jersey City
6083,"New York, NY","VP, International Brand Strategy (New York)",BuzzFeed,No Salary Listed,140000,NY,New York
6084,"New York, NY","Manager, Commercial Strategy & Innovation",Capital One,No Salary Listed,140000,NY,New York
6085,"Kenilworth, NJ","Principal Scientist, Quantitative Pharmacology and Pharmacom...",Merck,No Salary Listed,140000,NJ,Kenilworth
6086,"New York, NY 10011 (Chelsea area)",Health Analytics Strategy & Transformation Manager/Senior Ma...,Accenture,No Salary Listed,140000,NY,New York
6087,"New York, NY 10119 (Chelsea area)",Director of Marketing Analytics / Data Science,No Company Listed,No Salary Listed,140000,NY,New York
6088,"New York, NY",Senior Big Data Engineer,No Company Listed,140000,140000,NY,New York
6089,"New York, NY",Senior Data Engineer,No Company Listed,175000,140000,NY,New York
6090,"New York, NY",Head of Client Analytics,IgnitionOne,No Salary Listed,140000,NY,New York
6091,"New York, NY",Head of Machine Learning Big Data,No Company Listed,No Salary Listed,140000,NY,New York
6092,"New York, NY 10001 (Chelsea area)",Senior Software Engineer / Tech Lead,Empiric Solutions,165000,140000,NY,New York
6093,"New York, NY",Senior Product Marketing Manager (Financial Services),No Company Listed,No Salary Listed,140000,NY,New York
6094,"New York, NY",Infrastructure Security Architect,Bloomberg,No Salary Listed,140000,NY,New York
6095,"New York, NY 10011 (Chelsea area)",Analytics Strategy & Transformation Manager (Life Sciences),Accenture,No Salary Listed,140000,NY,New York
6096,"East Hanover, NJ",Associate Director Statistical Scientist,No Company Listed,No Salary Listed,140000,NJ,East Hanover
6097,"New York, NY 10282 (Tribeca area)",No Job Title Listed,Goldman Sachs,No Salary Listed,140000,NY,New York
6098,"Summit, NJ","Vice President, Global Medical Affairs, Pancreatic Cancer Di...",Celgene,No Salary Listed,140000,NJ,Summit
6099,"New York, NY 10001 (Chelsea area)",Security Innovation Lead,No Company Listed,No Salary Listed,140000,NY,New York
6100,"New York, NY 10011 (Chelsea area)",Digital Analytics Strategy Senior Manager (Insurance),Accenture,No Salary Listed,140000,NY,New York
6101,"New York, NY",Asset Management & CIB Analytics Innovation - Development &...,JPMorgan Chase,No Salary Listed,140000,NY,New York
6102,"New York, NY 10017 (Midtown area)",Lead Software Developer Engineer in Test,Talener,150000,140000,NY,New York
6103,"New York, NY",Software Security Architect,Bloomberg,No Salary Listed,140000,NY,New York
6104,"New York, NY",No Job Title Listed,JPMorgan Chase,No Salary Listed,140000,NY,New York
6105,"New York, NY",Director - Digital Product Management,Capital One,No Salary Listed,140000,NY,New York
6106,"Jersey City, NJ",Director Business Development and Product Management - Insur...,No Company Listed,No Salary Listed,140000,NJ,Jersey City
